t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
909,1.4279720404350662,2.764549025089671,0.3410718286790442,1.6776488133336487,0.0,0.0,0.0,0.0,0.27,0.06,0.3410718286790442
910,3.3064405648892836,3.166860828740851,2.07615627420443,1.9365765380559963,0.0,0.0,0.0,0.0,0.27,0.06,1.9365765380559963
911,3.3298419633045993,3.4616026314157775,1.8810594327757584,2.012820100886937,0.0,0.0,0.0,0.0,0.27,0.06,1.8810594327757584
912,2.8214544685603418,3.7025594336025813,1.328638796473344,2.2097437615155826,0.0,0.0,0.0,0.0,0.27,0.06,1.328638796473344
913,1.7822127028698362,3.4078176309276547,0.41810684168499,2.043711769742808,0.0,0.0,0.0,0.0,0.27,0.06,0.41810684168499
914,1.777334146076433,3.8230378346959824,0.3544912848810326,2.4001949735005814,0.0,0.0,0.0,0.0,0.27,0.06,0.3544912848810326
915,1.3852882301267344,4.2834374388743415,0.1355083709689254,3.0336575797165315,0.0,0.0,0.0,0.0,0.27,0.06,0.1355083709689254
916,1.444090294149626,4.354433639518669,0.1092125972677627,3.019555942636805,0.0,0.0,0.0,0.0,0.27,0.06,0.1092125972677627
917,0.5241681958793805,4.15435343770284,0.0,3.630185241823459,0.0,0.0,0.0,0.0,0.27,0.06,0.0
918,0.4462227701941706,3.016262827374096,0.0,2.5700400571799253,0.0,0.0,0.0,0.0,0.27,0.06,0.0
919,0.8937751581318485,2.1212804192516823,0.0863403992202772,1.3138456603401107,0.0,0.0,0.0,0.0,0.27,0.06,0.0863403992202772
920,0.850605357967076,1.5683706142337492,0.1288990552773982,0.8466643115440715,0.0,0.0,0.0,0.0,0.27,0.06,0.1288990552773982
921,1.132484016054513,1.4177726128669959,0.4291252959527046,0.7144138927651873,0.0,0.0,0.0,0.0,0.27,0.06,0.4291252959527046
922,1.6505116862410265,1.4672548133160734,0.8216310145334031,0.63837414160845,0.0,0.0,0.0,0.0,0.27,0.06,0.63837414160845
923,1.6419220309294538,1.6200042147023503,1.0295305576603853,1.0076127414332814,0.0,0.0,0.0,0.0,0.27,0.06,1.0076127414332814
924,1.5710195550830361,1.714665815561452,0.8198190959781947,0.9634653564566102,0.0,0.0,0.0,0.0,0.27,0.06,0.8198190959781947
925,1.3320055488830749,1.3102026118907457,0.7158486143396015,0.6940456773472722,0.0,0.0,0.0,0.0,0.27,0.06,0.6940456773472722
926,1.0594747561996791,0.9681300087862651,0.6210580653118227,0.5297133178984084,0.0,0.0,0.0,0.0,0.27,0.06,0.5297133178984084
927,0.7062875955108409,0.7013564063651611,0.3437847561588049,0.3388535670131252,0.0,0.0,0.0,0.0,0.27,0.06,0.3388535670131252
928,0.504076428922302,0.5980892054279596,0.19242495782349062,0.2864377343291482,0.0,0.0,0.0,0.0,0.27,0.06,0.19242495782349062
929,0.7166315990896118,0.5270930047836331,0.3687656757995529,0.17922708149357408,0.0,0.0,0.0,0.0,0.27,0.06,0.17922708149357408
930,0.877258722880706,0.4711566042759822,0.5089538162394903,0.1028516976347666,0.0,0.0,0.0,0.0,0.27,0.06,0.1028516976347666
931,0.7202676144887676,0.38079780345593056,0.4413944176279311,0.1019246065950942,0.0,0.0,0.0,0.0,0.27,0.06,0.1019246065950942
932,0.5499155881929922,0.268925002440629,0.334960308327997,0.0539697225756339,0.0,0.0,0.0,0.0,0.27,0.06,0.0539697225756339
933,0.5871927966722713,0.15705220142532722,0.44919696499780265,0.019056369750859,0.0,0.0,0.0,0.0,0.27,0.06,0.019056369750859
934,1.024629392783641,0.0709962006443258,0.9536331921393149,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
935,1.525156621103045,0.0,1.525156621103045,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
936,1.5832885562858863,0.0,1.5832885562858863,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
937,2.265177600061713,0.0,2.265177600061713,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
938,2.48886091375983,0.0,2.48886091375983,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
939,2.261724054091422,0.0,2.261724054091422,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
940,1.9910662793655738,0.0,1.9910662793655738,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
941,2.062847321143517,0.0,2.062847321143517,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
942,2.3654225460590985,0.0,2.3654225460590985,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
943,2.2949955138922973,0.0,2.2949955138922973,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
944,2.95910112080302,0.0,2.95910112080302,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
945,2.5237868654978426,0.0,2.5237868654978426,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
946,3.0196616814948323,0.0,3.0196616814948323,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
947,2.5293395949615465,0.0,2.5293395949615465,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
948,2.368142998273501,0.0,2.368142998273501,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
949,2.343303476094347,0.0,2.343303476094347,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
950,1.8635251896218241,0.0,1.8635251896218241,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
951,1.8390398131734058,0.0,1.8390398131734058,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
952,2.866265312910403,0.0,2.866265312910403,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
953,1.5113932988705343,0.0,1.5113932988705343,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
954,1.2487763025424585,0.0,1.2487763025424585,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
955,1.044341778517082,0.0,1.044341778517082,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
956,1.628514113250003,0.0,1.628514113250003,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
957,1.4447454140737848,0.0,1.4447454140737848,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
958,1.0474288741564912,0.0,1.0474288741564912,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
959,1.8409613595300098,0.0,1.8409613595300098,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
960,1.7685703426194164,0.0,1.7685703426194164,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
961,1.5410286603375152,0.0,1.5410286603375152,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
962,1.274528631248418,0.0,1.274528631248418,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
963,0.8064378196750963,0.0,0.8064378196750963,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
964,0.8660689272118554,0.0,0.8660689272118554,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
965,0.4921503617438203,0.0,0.4921503617438203,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
966,0.5186297321136413,0.0,0.5186297321136413,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
967,0.5221489447566928,0.0,0.5221489447566928,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
968,0.4873736782593372,0.0,0.4873736782593372,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
969,0.742229735185985,0.0,0.742229735185985,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
970,0.687892660954107,0.0,0.687892660954107,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
971,0.45755777953662363,0.0,0.45755777953662363,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
972,0.4896322290375174,0.0,0.4896322290375174,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
973,0.44988099681806015,0.0,0.44988099681806015,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
974,0.9165206085708376,0.0,0.9165206085708376,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
975,1.1409404764180637,0.0,1.1409404764180637,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
976,0.6821788048009413,0.0,0.6821788048009413,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
977,0.3753798655205334,0.0,0.3753798655205334,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
978,0.41698522057196474,0.0,0.41698522057196474,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
979,0.5195875804083526,0.0,0.5195875804083526,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
980,0.663651893905136,0.0,0.663651893905136,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
981,0.6319955070263311,0.0,0.6319955070263311,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
982,0.4478235961191246,0.0,0.4478235961191246,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
983,0.4747562328096519,0.0,0.4747562328096519,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
984,0.48127330651799494,0.0,0.48127330651799494,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
985,0.468357852673714,0.0,0.468357852673714,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
986,0.5435433938467713,0.0,0.5435433938467713,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
987,0.4347569866459126,0.0,0.4347569866459126,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
988,1.6221477228311014,0.0,1.6221477228311014,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
989,2.721983086031851,0.0,2.721983086031851,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
990,2.2623684619405564,0.0,2.2623684619405564,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
991,2.5274185970308274,0.0,2.5274185970308274,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
992,3.1980055931710205,0.0,3.1980055931710205,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
993,3.3590374028529384,0.09681300087862621,3.2622244019743123,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
994,2.3314196247504837,0.17641480160105238,2.1550048231494308,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
995,2.7164391501782217,0.23235120210870353,2.4840879480695177,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
996,2.0205517379328963,0.2882876026163543,1.7322641353165418,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
997,1.5217340698200188,0.3270128029678051,1.2203881511301988,0.0256668842779852,0.0,0.0,0.0,0.0,0.27,0.06,0.0256668842779852
998,1.4846061930922685,0.36358660329973047,1.154484768361289,0.033465178568751,0.0,0.0,0.0,0.0,0.27,0.06,0.033465178568751
999,1.7926173638624363,0.3980090036121311,1.4461786674811705,0.0515703072308652,0.0,0.0,0.0,0.0,0.27,0.06,0.0515703072308652
1000,1.4916675596688491,0.43028000390500626,1.1198387108983248,0.0584511551344822,0.0,0.0,0.0,0.0,0.27,0.06,0.0584511551344822
1001,1.171134716846297,0.4733080042955074,0.823925980052842,0.1260992675020524,0.0,0.0,0.0,0.0,0.27,0.06,0.1260992675020524
1002,1.1069359113397719,0.9401618085324399,0.5719970190948291,0.405222916287497,0.0,0.0,0.0,0.0,0.27,0.06,0.405222916287497
1003,1.2168918198644987,1.6845462152881003,0.3574373639504612,0.8250917593740624,0.0,0.0,0.0,0.0,0.27,0.06,0.3574373639504612
1004,1.3446590208824114,2.056738418665933,0.3506588015511023,1.062738199334624,0.0,0.0,0.0,0.0,0.27,0.06,0.3506588015511023
1005,1.2154812778445834,2.749489224952997,0.1930079268829125,1.7270158739913262,0.0,0.0,0.0,0.0,0.27,0.06,0.1930079268829125
1006,1.1658595485815209,3.1754664288189485,0.1784425110040577,2.188049391241485,0.0,0.0,0.0,0.0,0.27,0.06,0.1784425110040577
1007,0.9749748948599442,3.431483031142429,0.19250119576968,2.649009332052165,0.0,0.0,0.0,0.0,0.27,0.06,0.19250119576968
1008,0.5450034179068671,3.732679033875934,0.0,3.1876756159690673,0.0,0.0,0.0,0.0,0.27,0.06,0.0
1009,0.464288392756424,3.446542831279106,0.0,2.9822544385226815,0.0,0.0,0.0,0.0,0.27,0.06,0.0
1010,0.5143493329293152,3.799372434481208,0.0,3.285023101551892,0.0,0.0,0.0,0.0,0.27,0.06,0.0
1011,0.3146111467742453,4.264074838698617,0.0,3.949463691924371,0.0,0.0,0.0,0.0,0.27,0.06,0.0
1012,0.460019879720658,4.384553239792019,0.0,3.924533360071361,0.0,0.0,0.0,0.0,0.27,0.06,0.0
1013,1.27541152773988,4.173716037878564,0.2296494794356149,3.127953989574299,0.0,0.0,0.0,0.0,0.27,0.06,0.2296494794356149
1014,1.4119093091867971,3.1625580287018007,0.4925926525075975,2.2432413720226005,0.0,0.0,0.0,0.0,0.27,0.06,0.4925926525075975
1015,0.7273632754258416,2.192276619896011,0.00856009897231,1.4734734434424788,0.0,0.0,0.0,0.0,0.27,0.06,0.00856009897231
