t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
1026,2.1998048861750514,0.028387053256871398,2.1714178329181797,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1027,2.524915350271545,0.0231028831700945,2.5018124671014506,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1028,2.0369100383818797,0.015606734907457401,2.021303303474422,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1029,2.042467988327837,0.0094623510856236,2.0330056372422134,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1030,2.5573314081919296,0.0038095179695367,2.553521890222392,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1031,2.5748204272192896,0.0,2.5748204272192896,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1032,2.6771658195604675,0.0,2.6771658195604675,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1033,2.4124607979332193,0.0,2.4124607979332193,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1034,2.2312068883391394,0.0,2.2312068883391394,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1035,2.2040404698161944,0.0,2.2040404698161944,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1036,2.179395959991837,0.0,2.179395959991837,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1037,1.9319768091305336,0.0,1.9319768091305336,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1038,1.966471173391611,0.0,1.966471173391611,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1039,2.000818138728403,0.0,2.000818138728403,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1040,2.75231285361939,0.0,2.75231285361939,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1041,1.8580075778836702,0.0,1.8580075778836702,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1042,1.8379608571986954,0.0,1.8379608571986954,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1043,1.8411644252034323,0.0,1.8411644252034323,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1044,1.699923406557557,0.0,1.699923406557557,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1045,1.6357599487775358,0.0,1.6357599487775358,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1046,1.6015589557604233,0.0,1.6015589557604233,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1047,1.7236847638696329,0.0,1.7236847638696329,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1048,1.5435066529607029,0.0,1.5435066529607029,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1049,1.4697738466946464,0.0,1.4697738466946464,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1050,1.3383523203416339,0.0,1.3383523203416339,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1051,1.2287752220269181,0.0,1.2287752220269181,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1052,1.3804653322301081,0.0,1.3804653322301081,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1053,1.3245484246232215,0.0,1.3245484246232215,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1054,1.1484988041500215,0.0,1.1484988041500215,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
