case,house,runset,scenario,variant,E_load_kWh,E_pv_kWh,E_imp_kWh,E_exp_kWh,E_ch_kWh,E_dis_kWh,E_curt_kWh,Curt_frac_of_PV,Self_Consumption,PV_surplus_kWh,Surplus_captured_frac,Self_Sufficiency,E_end_kWh,E_min_kWh,E_max_kWh,Cost_total_EUR,Cost_min_step_EUR,Cost_max_step_EUR,P_net_grid_max_kW,P_net_grid_min_kW,P_imp_max_kW,P_exp_max_kW,E_simul_imp_exp_kWh,E_imp_kWh_COMM,E_exp_kWh_COMM,E_curt_kWh_COMM,Curt_frac_of_PV_COMM,Self_Consumption_COMM,PV_surplus_kWh_COMM,Surplus_captured_frac_COMM,Self_Sufficiency_COMM,Simul_frac_of_import
b8_pv01_equal_export__1year,Apt2,full_horizon_sweep,b8_pv01_equal_export,1year,1518.5875445649422,1571.6208418132471,839.903700146009,865.8278208221709,278.04283663736476,250.93366006522172,0.0,0.0,0.4490860659348168,1143.8706574595358,0.24307191973512135,0.4469178262708379,1.78,0.1799999999999997,3.55,116.90690384642443,-0.022575352032079724,0.09001770138846585,1.5002950231410974,-1.505023468805315,1.5002950231410974,1.505023468805315,0.0,,,,,,,,,
b8_pv01_equal_export__1year,Apt3,full_horizon_sweep,b8_pv01_equal_export,1year,765.198786627361,1571.6208418132471,329.68936406811935,1116.8880497271105,197.16276437841015,177.93939485151515,0.0,0.0,0.2893400112723701,1314.0508141055207,0.15004196356943744,0.5691454693475977,1.2,0.1199999999999997,2.4,-3.77552789060805,-0.017249999999999998,0.045358883736381445,0.7559813956063575,-1.15,0.7559813956063575,1.15,0.0,,,,,,,,,
b8_pv01_equal_export__1year,Apt4,full_horizon_sweep,b8_pv01_equal_export,1year,1928.9604210722466,1571.6208418132471,1139.2716415186226,751.2377447564247,314.8135128533149,284.1191953501167,0.0,0.0,0.521998102360561,1066.0512576097397,0.2953080450926703,0.40938568304820977,1.78,0.1799999999999992,3.5500000000000003,186.4309390958308,-0.022355637405262356,0.11434347910709143,1.9057246517848572,-1.4903758270174905,1.9057246517848572,1.4903758270174905,0.0,,,,,,,,,
b8_pv01_equal_export__1year,Apt5,full_horizon_sweep,b8_pv01_equal_export,1year,2613.864153369639,1571.6208418132471,1670.2298563275076,588.3008595588075,407.03266884418593,367.3469836318778,0.0,0.0,0.6256725261545532,995.3335284029934,0.40894098031367176,0.3610112238716209,2.4,0.2399999999999996,4.8,255.52319600470065,-0.022467145357850927,0.12077854953705855,2.1774537489251924,-1.497809690523395,2.1774537489251924,1.497809690523395,-1.734723475976807e-18,,,,,,,,,
b8_pv01_equal_export__1year,Apt6,full_horizon_sweep,b8_pv01_equal_export,1year,961.9626116696597,1571.6208418132471,367.1422274160581,953.0363079954165,243.734867325427,219.9707177611979,0.0,0.0,0.3935965452736952,1196.7711753208434,0.2036603758108428,0.6183404396779865,1.2,0.1199999999999997,2.4,4.170071146208153,-0.017249999999999998,0.03528963256191195,0.614742936951715,-1.15,0.614742936951715,1.15,-6.93889390390723e-18,,,,,,,,,
b8_pv01_equal_export__1year,Apt7,full_horizon_sweep,b8_pv01_equal_export,1year,2787.0603388930194,1571.6208418132471,1598.1800835871013,335.73720887668685,482.0859244168503,435.0825467862074,0.0,0.0,0.78637518672167,817.8231332935371,0.5894745511482342,0.42657140884797795,2.4,0.2399999999999996,4.8,283.3296388794384,-0.022307352667157006,0.13181778626120022,2.1969631043533373,-1.4871568444771337,2.1969631043533373,1.4871568444771337,0.0,,,,,,,,,
b8_pv01_equal_export__1year,Apt8,full_horizon_sweep,b8_pv01_equal_export,1year,466.8050932923151,1571.6208418132471,204.72032573773646,1301.7734251938004,79.61691348582613,71.85426442095806,0.0,0.0,0.17170007513269678,1381.3903386796267,0.05763534842868983,0.5614436760021815,1.2,0.1199999999999998,2.4,-48.88327280785437,-0.017249999999999998,0.0411743502945975,0.7114479574712775,-1.15,0.7114479574712775,1.15,0.0,,,,,,,,,
b8_pv01_equal_export__1year,_COMMUNITY,full_horizon_sweep,b8_pv01_equal_export,1year,13310.234697055548,12572.966734505977,7554.677078307837,6586.395339707274,2369.37206206148,2138.3582860104857,0.0,0.0,0.476146284422181,8955.767401768753,0.264563823039166,0.43241593779115994,13.739999999999998,1.3799999999999997,18.18711860337155,995.498350974423,-0.157591372946419,0.4359342867178947,7.265571445298245,-10.506091529761267,7.265571445298245,10.506091529761267,151.09578193862262,7554.677078307837,6586.395339707274,0.0,0.0,0.476146284422181,8955.767401768753,0.264563823039166,0.43241593779115994,0.020000296554365284
b8_pv01_equal_export__3months,Apt1,full_horizon_sweep,b8_pv01_equal_export,3months,708.8150033043063,323.36483530969804,442.3238017726102,44.40192902064211,127.91492058830625,115.44321583094639,0.0,0.0,0.862687824487419,172.31684960894836,0.7423239275705958,0.3759672132917408,1.78,0.1799999999999999,3.55,81.5053687236559,-0.019556743375196837,0.10478780264241269,1.746463377373545,-1.3037828916797891,1.746463377373545,1.3037828916797891,-5.5511151231257815e-17,,,,,,,,,
b8_pv01_equal_export__3months,Apt2,full_horizon_sweep,b8_pv01_equal_export,3months,284.253278440278,323.36483530969804,122.10027819275733,155.8541967008641,54.9501370391105,49.592498677797224,0.0,0.0,0.5180236696065081,210.8043337399746,0.2606689154070762,0.5704525243728692,1.78,0.1799999999999997,3.55,12.699026824356965,-0.020384666337503334,0.07217382491239463,1.2028970818732438,-1.3589777558335556,1.2028970818732438,1.3589777558335556,-6.93889390390723e-18,,,,,,,,,
b8_pv01_equal_export__3months,Apt3,full_horizon_sweep,b8_pv01_equal_export,3months,143.23195559967814,323.36483530969804,42.16416031813702,218.87795574866684,35.06753107169283,31.64844679220277,0.0,0.0,0.3231238160480882,253.94548682035966,0.13809078283206308,0.7056232309221381,1.2,0.1199999999999999,2.4,-6.620274067320825,-0.017249999999999998,0.02919938070881861,0.4866563451469768,-1.15,0.4866563451469768,1.15,-3.469446951953614e-18,,,,,,,,,
b8_pv01_equal_export__3months,Apt4,full_horizon_sweep,b8_pv01_equal_export,3months,361.06797111154407,323.36483530969804,170.05954163072846,125.86581125954146,66.57020071118957,60.07960614184858,0.0,0.0,0.6107622180408229,192.43601197073104,0.34593421485638925,0.5290096180306387,1.78,0.1799999999999999,2.8768374914099155,24.00897165395942,-0.020280422171495095,0.09863631588882965,1.6439385981471608,-1.3520281447663398,1.6439385981471608,1.3520281447663398,-1.7347234759768074e-17,,,,,,,,,
b8_pv01_equal_export__3months,Apt5,full_horizon_sweep,b8_pv01_equal_export,3months,816.9810400676263,323.36483530969804,532.9053016755898,26.254613562190777,133.68700877406127,120.65252541859029,0.0,0.0,0.9188080746719234,159.94162233625204,0.8358487729542059,0.34771399146364745,2.4,0.2399999999999999,4.8,100.95160172142496,-0.01822296438279142,0.12077854953705855,2.0129758256176427,-1.2148642921860948,2.0129758256176427,1.2148642921860948,-5.551115123125783e-17,,,,,,,,,
b8_pv01_equal_export__3months,Apt6,full_horizon_sweep,b8_pv01_equal_export,3months,291.6095154677288,323.36483530969804,102.23996124433751,123.97330310028758,102.78951780532455,92.76753981930541,0.0,0.0,0.6166147658524653,226.76282090561213,0.45329087632098963,0.6493942898936301,1.2,0.1199999999999997,2.4,9.161757790028988,-0.017249999999999998,0.036015780675282,0.614742936951715,-1.15,0.614742936951715,1.15,-1.0408340855860844e-17,,,,,,,,,
b8_pv01_equal_export__3months,Apt7,full_horizon_sweep,b8_pv01_equal_export,3months,844.8699618307119,323.36483530969804,537.2801321146441,2.8222667406612874,132.8486036201952,119.89586476722616,0.0,0.0,0.9912721903172981,135.6708703608565,0.9791976956206248,0.36406765965446897,2.4,0.24,4.8,105.50643047171631,-0.01772902795780912,0.13181778626120022,2.1969631043533373,-1.181935197187275,2.1969631043533373,1.181935197187275,0.0,,,,,,,,,
b8_pv01_equal_export__3months,Apt8,full_horizon_sweep,b8_pv01_equal_export,3months,125.97577238546845,323.36483530969804,59.28076395975275,253.8360715542683,29.064157227835953,26.23040189812194,0.0,0.0,0.21501646488196394,282.90022878210425,0.10273642178713747,0.5294272633759942,1.2,0.1199999999999999,1.3415459123423146,-6.930857338890713,-0.017249999999999998,0.024900678511494717,0.7114479574712775,-1.15,0.7114479574712775,1.15,0.0,,,,,,,,,
b8_pv01_equal_export__3months,_COMMUNITY,full_horizon_sweep,b8_pv01_equal_export,3months,3576.8044982073416,2586.9186824775843,2008.3539409085574,951.8861476871224,682.8920768377161,616.3100993460388,0.0,0.0,0.6320386279883111,1634.7782245248386,0.41772765662828926,0.43850609058584994,13.739999999999998,1.38,17.62942702390417,320.282025778931,-0.12847882543742445,0.2897646158170714,5.717200101918731,-8.56525502916163,5.717200101918731,8.56525502916163,52.791596161513354,2008.3539409085574,951.8861476871224,0.0,0.0,0.6320386279883111,1634.7782245248386,0.41772765662828926,0.43850609058584994,0.026286002226097165
b8_pv01_equal_export__6months,Apt1,full_horizon_sweep,b8_pv01_equal_export,6months,1155.433377033558,979.4698365954299,648.5801640692016,451.00977726048103,221.6086807240254,200.00183435343288,0.0,0.0,0.5395368387982624,672.6184579845064,0.3294716017578127,0.43866935388835965,1.78,0.1799999999999996,3.55,86.46817804447616,-0.02259766310285715,0.10478780264241269,1.746463377373545,-1.50651087352381,1.746463377373545,1.50651087352381,0.0,,,,,,,,,
b8_pv01_equal_export__6months,Apt2,full_horizon_sweep,b8_pv01_equal_export,6months,510.47833559656897,979.4698365954299,185.57214144741744,645.9068026987878,88.78809997426211,80.13126022677156,0.0,0.0,0.34055467706497666,734.6949026730499,0.12085030078638524,0.6364740117118798,1.78,0.1799999999999997,3.55,-7.818068679866035,-0.022575352032079724,0.07206748403907098,1.2011247339845164,-1.505023468805315,1.2011247339845164,1.505023468805315,0.0,,,,,,,,,
b8_pv01_equal_export__6months,Apt3,full_horizon_sweep,b8_pv01_equal_export,6months,257.2241583279656,979.4698365954299,70.8195947919614,788.218676724931,49.70868035379057,44.86208401929597,0.0,0.0,0.19525987705274808,837.9273570787216,0.05932337682241414,0.7246775137595548,1.2,0.1199999999999999,2.4,-36.76895649956126,-0.017249999999999998,0.029659740061498102,0.4943290010249684,-1.15,0.4943290010249684,1.15,0.0,,,,,,,,,
b8_pv01_equal_export__6months,Apt4,full_horizon_sweep,b8_pv01_equal_export,6months,648.4265650043379,979.4698365954299,251.64025971983256,571.4851229751679,114.85547011032453,103.65706177456788,0.0,0.0,0.4165362713346936,686.3405930854924,0.16734471378704804,0.6119217297672728,1.78,0.1799999999999998,2.8768374914099155,8.693113483496408,-0.022355637405262356,0.09863631588882965,1.6439385981471608,-1.4903758270174905,1.6439385981471608,1.4903758270174905,0.0,,,,,,,,,
b8_pv01_equal_export__6months,Apt5,full_horizon_sweep,b8_pv01_equal_export,6months,1331.7539240806177,979.4698365954299,773.9016045340885,397.51611984270926,247.19381749940015,223.09242029320865,0.0,0.0,0.5941517492519749,644.7099373421095,0.3834186557112567,0.4188854333067913,2.4,0.2399999999999997,4.8,113.16604826145584,-0.022467145357850927,0.12077854953705855,2.0129758256176427,-1.497809690523395,2.0129758256176427,1.497809690523395,-4.1633363423443364e-17,,,,,,,,,
b8_pv01_equal_export__6months,Apt6,full_horizon_sweep,b8_pv01_equal_export,6months,529.7299650049468,979.4698365954299,169.19442601882741,604.0910844063876,152.23808413254278,137.39487092961988,0.0,0.0,0.38324687311845473,756.3291685389304,0.201285485824426,0.6806025009039325,1.2,0.1199999999999997,2.4,-10.271684019908417,-0.017249999999999998,0.036015780675282,0.614742936951715,-1.15,0.614742936951715,1.15,-1.3877787807814457e-17,,,,,,,,,
b8_pv01_equal_export__6months,Apt7,full_horizon_sweep,b8_pv01_equal_export,6months,1534.7679399160165,979.4698365954299,778.4441181505439,192.63250190504934,312.9591069221357,282.4455939972275,0.0,0.0,0.803329827312879,505.59160882718504,0.618995848542865,0.49279360227374774,2.4,0.2399999999999995,4.8,131.9098084870706,-0.022307352667157006,0.13181778626120022,2.1969631043533373,-1.4871568444771337,2.1969631043533373,1.4871568444771337,0.0,,,,,,,,,
b8_pv01_equal_export__6months,Apt8,full_horizon_sweep,b8_pv01_equal_export,6months,235.31327925109846,979.4698365954299,100.08519029148059,839.6451427288889,47.144665712030395,42.54806080510742,0.0,0.0,0.14275548734870902,886.7898084409193,0.05316329220665747,0.5746725785726631,1.2,0.1199999999999999,1.4671669324554972,-36.36678192292606,-0.017249999999999998,0.024900678511494717,0.7114479574712775,-1.15,0.7114479574712775,1.15,-5.204170427930421e-18,,,,,,,,,
b8_pv01_equal_export__6months,_COMMUNITY,full_horizon_sweep,b8_pv01_equal_export,6months,6203.127544215111,7835.758692763439,2978.2374990233534,4490.5052285424035,1234.4966054285117,1114.1331863992316,0.0,0.0,0.4269214501603372,5725.001833970915,0.21563252575803163,0.519881305390732,13.739999999999998,1.38,16.39162725605044,249.01165715423724,-0.157591372946419,0.3173889610422939,5.717200101918731,-10.506091529761267,5.717200101918731,10.506091529761267,81.9813937165225,2978.2374990233534,4490.5052285424035,0.0,0.0,0.4269214501603372,5725.001833970915,0.21563252575803163,0.519881305390732,0.027526815354183966
b8_pv01_equal_export__no_deg,Apt1,alfa_deg_sweep,b8_pv01_equal_export,no_deg,242.03226949001305,51.4627658608004,191.92069556522503,0.0,13.858378830896328,12.50718689488394,0.0,0.0,1.0,13.858378830896328,1.0,0.2070450111069002,1.78,0.1799999999999998,1.78,38.846271649472314,-6.6613381477509375e-18,0.10478780264241269,1.746463377373545,-1.1102230246251563e-16,1.746463377373545,0.0,-5.5511151231257815e-17,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt2,alfa_deg_sweep,b8_pv01_equal_export,no_deg,117.94368032413539,51.4627658608004,68.04039750850586,0.0,15.994697899188647,14.435214854017751,0.0,0.0,1.0,15.994697899188647,1.0,0.42311112115955885,1.78,0.1799999999999999,3.55,13.767055190575267,-1.6653345369377351e-18,0.07487506106455112,1.2479176844091855,-2.775557561562892e-17,1.2479176844091855,0.0,-6.93889390390723e-18,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt3,alfa_deg_sweep,b8_pv01_equal_export,no_deg,59.43046312832059,51.4627658608004,11.939672959556969,1.697051473714423,23.33255608535745,21.05763186703509,0.0,0.0,0.9670237025677028,25.029607559071874,0.932198238837375,0.799098436541254,1.2,0.1199999999999998,2.4,2.0846080550409045,-0.00670571078813892,0.02919938070881861,0.4866563451469768,-0.447047385875928,0.4866563451469768,0.447047385875928,-1.5612511283791264e-17,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt4,alfa_deg_sweep,b8_pv01_equal_export,no_deg,149.81598662198513,51.4627658608004,99.6752910968527,0.0,13.559695750441016,12.23762541477302,0.0,0.0,1.0,13.559695750441016,1.0,0.33468187645185793,1.78,0.18,2.8768374914099155,20.61421642145693,-1.6653345369377351e-18,0.09863631588882965,1.6439385981471608,-2.775557561562892e-17,1.6439385981471608,0.0,-1.0408340855860844e-17,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt5,alfa_deg_sweep,b8_pv01_equal_export,no_deg,278.96668994884067,51.4627658608004,228.68279642899813,0.0,12.090998368798937,10.912126027841042,0.0,0.0,1.0,12.090998368798937,1.0,0.1802505292981898,2.4,0.24,2.4,46.56815836061335,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt6,alfa_deg_sweep,b8_pv01_equal_export,no_deg,91.80731761505041,51.4627658608004,43.07071947210409,0.0,27.960694542093112,25.234526824239033,0.0,0.0,1.0,27.960694542093112,1.0,0.5308574458879158,1.2,0.1199999999999999,2.4,7.966942024124372,-6.6613381477509375e-18,0.036015780675282,0.6002630112547,-1.1102230246251563e-16,0.6002630112547,0.0,-3.816391647148975e-17,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt7,alfa_deg_sweep,b8_pv01_equal_export,no_deg,265.99010256848595,51.4627658608004,215.6950891945229,0.0,11.97694858294709,10.80919609610975,0.0,0.0,1.0,11.97694858294709,1.0,0.18908603323318515,2.4,0.2399999999999999,2.845414666151387,44.66687218453743,0.0,0.1043472507940032,1.73912084656672,0.0,1.73912084656672,0.0,0.0,,,,,,,,,
b8_pv01_equal_export__no_deg,Apt8,alfa_deg_sweep,b8_pv01_equal_export,no_deg,42.664936467960885,51.4627658608004,0.005069822054078199,5.300979802640416,35.91712217695557,32.4152027647024,0.0,0.0,0.8969938806441375,41.218101979595986,0.8713919480022507,0.9998811712269188,1.2,0.12,2.4,-0.31734901307085406,-0.009313425330293102,0.000709775087570948,0.0202792882163128,-0.6208950220195402,0.0202792882163128,0.6208950220195402,-3.0791341698588326e-17,,,,,,,,,
b8_pv01_equal_export__no_deg,_COMMUNITY,alfa_deg_sweep,b8_pv01_equal_export,no_deg,1248.651446164792,411.7021268864032,859.0297320478198,6.99803127635484,154.69109223667814,139.60871074360205,0.0,0.0,0.98300219790148,161.689123513033,0.9567192206605611,0.3120340070190825,13.739999999999998,1.38,15.009523799435913,174.19677487274973,-0.009089288571768604,0.2897646158170714,5.3755973778789645,-0.6059525714512403,5.3755973778789645,0.6208950220195402,4.43791370886872,859.0297320478198,6.99803127635484,0.0,0.0,0.98300219790148,161.689123513033,0.9567192206605611,0.3120340070190825,0.005166193372945645
b8_pv01_equal_export__with_deg,Apt1,alfa_deg_sweep,b8_pv01_equal_export,with_deg,242.03226949001305,51.4627658608004,191.92069556522503,0.0,13.858378830896328,12.507186894883938,0.0,0.0,1.0,13.858378830896328,1.0,0.2070450111069002,1.78,0.18,1.78,38.846271649472314,0.0,0.10478780264241269,1.746463377373545,0.0,1.746463377373545,0.0,0.0,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt2,alfa_deg_sweep,b8_pv01_equal_export,with_deg,117.94368032413539,51.4627658608004,68.45465867860605,0.45901514692541007,15.535682752263236,14.020953683917572,0.0,0.0,0.9910806358879548,15.994697899188646,0.9713020433509598,0.41959875687720216,1.78,0.18,3.55,13.797510845573767,-0.006402240221606706,0.07222223141283395,1.2037038568805658,-0.4268160147737804,1.2037038568805658,0.4268160147737804,0.0,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt3,alfa_deg_sweep,b8_pv01_equal_export,with_deg,59.43046312832059,51.4627658608004,18.268858885500993,8.709999868112236,16.319607690959636,14.72844594109107,0.0,0.0,0.8307514234335642,25.02960755907187,0.6520121281344128,0.692601101794287,1.2,0.12,2.4,2.549917181009199,-0.008221275997514921,0.029611333561058776,0.4935222260176463,-0.5480850665009948,0.4935222260176463,0.5480850665009948,-7.806255641895632e-18,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt4,alfa_deg_sweep,b8_pv01_equal_export,with_deg,149.81598662198513,51.4627658608004,99.6752910968527,0.0,13.559695750441016,12.23762541477302,0.0,0.0,1.0,13.559695750441016,1.0,0.33468187645185793,1.78,0.18,2.8768374914099155,20.61421642145693,-1.6653345369377351e-18,0.09863631588882965,1.6439385981471608,-2.775557561562892e-17,1.6439385981471608,0.0,-6.93889390390723e-18,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt5,alfa_deg_sweep,b8_pv01_equal_export,with_deg,278.96668994884067,51.4627658608004,228.6827964289981,0.0,12.090998368798937,10.91212602784104,0.0,0.0,1.0,12.090998368798937,1.0,0.1802505292981899,2.4,0.24,2.4,46.56815836061335,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt6,alfa_deg_sweep,b8_pv01_equal_export,with_deg,91.80731761505041,51.4627658608004,43.8741290819736,0.8902045538720403,27.070489988221077,24.431117214369518,0.0,0.0,0.9827019683263835,27.960694542093115,0.9681622875092788,0.5221064047863968,1.2,0.12,2.4,8.026007096273784,-0.005633821028922484,0.036015780675282,0.6002630112547,-0.3755880685948323,0.6002630112547,0.3755880685948323,-8.673617379884037e-18,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt7,alfa_deg_sweep,b8_pv01_equal_export,with_deg,265.99010256848595,51.4627658608004,215.6950891945229,0.0,11.97694858294709,10.80919609610975,0.0,0.0,1.0,11.97694858294709,1.0,0.18908603323318515,2.4,0.24,2.845414666151387,44.66687218453743,0.0,0.1043472507940032,1.73912084656672,0.0,1.73912084656672,0.0,0.0,,,,,,,,,
b8_pv01_equal_export__with_deg,Apt8,alfa_deg_sweep,b8_pv01_equal_export,with_deg,42.664936467960885,51.4627658608004,21.074320577861744,28.646410002981327,12.571691976614666,11.345952008894734,0.0,0.0,0.4433565797752521,41.21810197959599,0.30500414557754196,0.5060505810506141,1.2,0.12,1.39234147161278,1.2316202807217653,-0.010327233481705509,0.024900678511494717,0.7114479574712775,-0.6884822321137006,0.7114479574712775,0.6884822321137006,-1.170938346284345e-17,,,,,,,,,
b8_pv01_equal_export__with_deg,_COMMUNITY,alfa_deg_sweep,b8_pv01_equal_export,with_deg,1248.651446164792,411.7021268864032,887.6458395095411,38.70562957189101,122.983493941142,110.99260328188063,0.0,0.0,0.9059863259278944,161.689123513033,0.7606169869009703,0.28911639654450605,13.739999999999998,1.380893707226325,14.787902699270457,176.30057401965854,-0.018385533018108517,0.2897646158170714,5.717200101918731,-1.2257022012072345,5.717200101918731,1.302569518003235,20.97687695204561,887.6458395095411,38.70562957189101,0.0,0.0,0.9059863259278944,161.689123513033,0.7606169869009703,0.28911639654450605,0.023632034329858574
b8_pv02_weighted_export__1month,Apt1,full_horizon_sweep,b8_pv02_weighted_export,1month,256.22147327771233,107.38645966208597,153.75353348171785,0.15843636916802734,48.82136919921548,44.06128570229197,0.0,0.0,0.9985246150244027,48.97980556838351,0.9967652715781644,0.39991940755461947,1.78,0.18,3.55,29.329069178903495,-0.00362139876068401,0.10478780264241269,1.746463377373545,-0.2414265840456007,1.746463377373545,0.2414265840456007,-1.3877787807814457e-16,,,,,,,,,
b8_pv02_weighted_export__1month,Apt2,full_horizon_sweep,b8_pv02_weighted_export,1month,126.44376928830724,64.43187579725158,66.29149979835097,2.3282119486278168,20.01430111453844,18.062906755870944,0.0,0.0,0.9638655258779982,22.34251306316626,0.8957945356439739,0.475723476360482,1.78,0.18,3.55,13.02436324428937,-0.009115479654576758,0.06950824028820311,1.158470671470052,-0.6076986436384506,1.158470671470052,0.6076986436384506,-3.816391647148975e-17,,,,,,,,,
b8_pv02_weighted_export__1month,Apt3,full_horizon_sweep,b8_pv02_weighted_export,1month,63.713560131774756,42.95458386483439,25.30771224756824,3.112586604777726,14.72973718820664,13.29358781235649,0.0,0.0,0.9275377311401239,17.842323792984367,0.8255503800462582,0.6027892304993492,1.2,0.1199999999999999,2.4,4.503531987035362,-0.006334604814477262,0.030575041905154043,0.5095840317525674,-0.4223069876318175,0.5095840317525674,0.4223069876318175,-1.734723475976807e-18,,,,,,,,,
b8_pv02_weighted_export__1month,Apt4,full_horizon_sweep,b8_pv02_weighted_export,1month,160.61308241416606,42.95458386483439,118.5927719523174,0.0,9.582291312674338,8.648017909688592,0.0,0.0,1.0,9.582291312674338,1.0,0.2616244569261966,1.78,0.1799999999999999,1.78,24.97408319510984,0.0,0.10124703981252328,1.6874506635420548,0.0,1.6874506635420548,0.0,0.0,,,,,,,,,
b8_pv02_weighted_export__1month,Apt5,full_horizon_sweep,b8_pv02_weighted_export,1month,295.3211835955126,42.95458386483439,253.1318649267589,0.0,7.848873805956266,7.083608609875531,0.0,0.0,1.0,7.848873805956266,1.0,0.14285910057349083,2.4,0.2399999999999999,2.4,52.0348568618152,0.0,0.12077854953705855,2.0129758256176427,0.0,2.0129758256176427,0.0,0.0,,,,,,,,,
b8_pv02_weighted_export__1month,Apt6,full_horizon_sweep,b8_pv02_weighted_export,1month,96.88521535118599,42.95458386483439,55.91188146036254,0.0,20.320512553958302,18.33926257994737,0.0,0.0,1.0,20.320512553958302,1.0,0.4229059484701026,1.2,0.1199999999999999,2.134634917502226,10.8171388571442,-3.3306690738754695e-18,0.036015780675282,0.6002630112547,-5.551115123125783e-17,0.6002630112547,0.0,-2.5153490401663703e-17,,,,,,,,,
b8_pv02_weighted_export__1month,Apt7,full_horizon_sweep,b8_pv02_weighted_export,1month,280.7021165424741,42.95458386483439,238.48515455365379,0.0,7.565352574503574,6.827730698489478,0.0,0.0,1.0,7.565352574503574,1.0,0.15039773304463946,2.4,0.24,2.497918010417545,49.69807646716139,0.0,0.1043472507940032,1.73912084656672,0.0,1.73912084656672,0.0,0.0,,,,,,,,,
b8_pv02_weighted_export__1month,Apt8,full_horizon_sweep,b8_pv02_weighted_export,1month,45.473381948372435,42.95458386483439,22.37477652516303,18.49501735645095,13.95857523255404,12.597614147380018,0.0,0.0,0.569428552383387,32.45359258900499,0.4301087836199401,0.5079588197208222,1.2,0.12,1.4553956368902516,2.022767672135767,-0.00782161767211482,0.024900678511494717,0.7114479574712775,-0.521441178140988,0.7114479574712775,0.521441178140988,-6.938893903907228e-18,,,,,,,,,
b8_pv02_weighted_export__1month,_COMMUNITY,full_horizon_sweep,b8_pv02_weighted_export,1month,1325.3737825495054,429.5458386483439,933.8491949458927,24.094252279024523,142.8410129816071,128.91401421590038,0.0,0.0,0.9439076109901514,166.9352652606316,0.8556670920227263,0.2954069204918715,13.739999999999998,1.38,13.995395636890251,186.40388746359463,-0.021257314702725995,0.30648464874826287,5.717200101918731,-1.4245706765571053,5.717200101918731,1.4319037200366138,15.272204107456453,933.8491949458927,24.094252279024523,0.0,0.0,0.9439076109901514,166.9352652606316,0.8556670920227263,0.2954069204918715,0.016354036808203628
b8_pv02_weighted_export__1year,Apt1,full_horizon_sweep,b8_pv02_weighted_export,1year,2267.7957475663648,3143.2416836264947,1181.279450453423,2012.3803193915896,454.82120125090347,410.4761341289403,0.0,0.0,0.35977550505444467,2467.201520642493,0.18434700102343557,0.47910677065115453,1.78,0.1799999999999994,3.55,69.78040034852742,-0.034499999999999996,0.10478780264241269,1.889164877206485,-2.3,1.889164877206485,2.3,0.0,,,,,,,,,
b8_pv02_weighted_export__1year,Apt2,full_horizon_sweep,b8_pv02_weighted_export,1year,1518.5875445649422,1885.9450101758969,797.1785336217785,1135.2336778280212,300.5366297919137,271.23430838720213,0.0,0.0,0.39805579075598757,1435.770307619935,0.2093208281275233,0.47505263264215636,1.78,0.1799996565991146,3.55,90.70465666518983,-0.027253033524532032,0.09001770138846585,1.5002950231410974,-1.8168689016354689,1.5002950231410974,1.8168689016354689,0.0,,,,,,,,,
b8_pv02_weighted_export__1year,Apt3,full_horizon_sweep,b8_pv02_weighted_export,1year,765.198786627361,1257.2966734505978,362.3421888294305,837.2703325542021,176.099929215028,158.9301861165628,0.0,0.0,0.33407098719481304,1013.3702617692302,0.17377649202728465,0.5264731267721089,1.2,0.1199999999999997,2.4,20.50040623100292,-0.017249999999999998,0.045358883736381445,0.7559813956063575,-1.15,0.7559813956063575,1.15,0.0,,,,,,,,,
b8_pv02_weighted_export__1year,Apt4,full_horizon_sweep,b8_pv02_weighted_export,1year,1928.9604210722466,1257.2966734505978,1199.5335096772828,499.5701675999345,290.2522508276861,261.9526563719867,0.0,0.0,0.6026632551020077,789.8224184276206,0.36749051945818484,0.37814508966933547,1.78,0.1799999999999997,3.55,215.67381503721074,-0.017677955912810045,0.11434347910709143,1.9057246517848572,-1.1785303941873364,1.9057246517848572,1.1785303941873364,0.0,,,,,,,,,
b8_pv02_weighted_export__1year,Apt5,full_horizon_sweep,b8_pv02_weighted_export,1year,2613.864153369639,1257.2966734505978,1761.509403148224,369.0259007650093,368.36946117100746,332.45343870683416,0.0,0.0,0.7064925816178029,737.3953619360168,0.49955489305473905,0.32608991906584345,2.4,0.2399999999999996,4.8,290.02768240133275,-0.017776555465281476,0.1380806345298204,2.30134390883034,-1.185103697685432,2.30134390883034,1.185103697685432,-6.93889390390723e-18,,,,,,,,,
